case_id,event_id,timestamp,timestamp_end,timestamp_confidence,source,artifact_type,event_type,action,user,host,process,parent_process,process_id,parent_process_id,command_line,file,file_path,file_hash,device,ip_src,ip_dst,port_src,port_dst,protocol,parent_event_id,related_event_id,relationship,evidence_id,provenance
M57-Jean,EVT-M57-Jean-DLL-478,,,unknown,memory,dlllist,module,loaded,,,avgrsx.exe,,1620,,,Advapi32.dll,C:\\WINDOWS\\system32\\Advapi32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-478,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-479,,,unknown,memory,dlllist,module,loaded,,,avgrsx.exe,,1620,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-479,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-480,,,unknown,memory,dlllist,module,loaded,,,avgrsx.exe,,1620,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-480,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-481,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,svchost.exe,C:\\WINDOWS\\system32\\svchost.exe,,,,,,,,,,,M57-Jean-MEM-DLL-481,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-482,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,,,,,,,,,,,,,M57-Jean-MEM-DLL-482,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-483,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,kernel32.dll,C:\\WINDOWS\\system32\\kernel32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-483,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-484,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,ADVAPI32.dll,C:\\WINDOWS\\system32\\ADVAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-484,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-485,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-485,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-486,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-486,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-487,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,ShimEng.dll,C:\\WINDOWS\\system32\\ShimEng.dll,,,,,,,,,,,M57-Jean-MEM-DLL-487,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-488,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,AcGenral.DLL,C:\\WINDOWS\\AppPatch\\AcGenral.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-488,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-489,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,USER32.dll,C:\\WINDOWS\\system32\\USER32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-489,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-490,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,GDI32.dll,C:\\WINDOWS\\system32\\GDI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-490,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-491,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,WINMM.dll,C:\\WINDOWS\\system32\\WINMM.dll,,,,,,,,,,,M57-Jean-MEM-DLL-491,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-492,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,ole32.dll,C:\\WINDOWS\\system32\\ole32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-492,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-493,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,msvcrt.dll,C:\\WINDOWS\\system32\\msvcrt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-493,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-494,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,OLEAUT32.dll,C:\\WINDOWS\\system32\\OLEAUT32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-494,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-495,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,MSACM32.dll,C:\\WINDOWS\\system32\\MSACM32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-495,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-496,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,VERSION.dll,C:\\WINDOWS\\system32\\VERSION.dll,,,,,,,,,,,M57-Jean-MEM-DLL-496,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-497,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,SHELL32.dll,C:\\WINDOWS\\system32\\SHELL32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-497,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-498,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,SHLWAPI.dll,C:\\WINDOWS\\system32\\SHLWAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-498,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-499,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,USERENV.dll,C:\\WINDOWS\\system32\\USERENV.dll,,,,,,,,,,,M57-Jean-MEM-DLL-499,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-500,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,UxTheme.dll,C:\\WINDOWS\\system32\\UxTheme.dll,,,,,,,,,,,M57-Jean-MEM-DLL-500,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-501,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,IMM32.DLL,C:\\WINDOWS\\system32\\IMM32.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-501,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-502,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,comctl32.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\\comctl32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-502,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-503,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,comctl32.dll,C:\\WINDOWS\\system32\\comctl32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-503,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-504,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,NTMARTA.DLL,C:\\WINDOWS\\system32\\NTMARTA.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-504,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-505,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,SAMLIB.dll,C:\\WINDOWS\\system32\\SAMLIB.dll,,,,,,,,,,,M57-Jean-MEM-DLL-505,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-506,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,WLDAP32.dll,C:\\WINDOWS\\system32\\WLDAP32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-506,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-507,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,xpsp2res.dll,C:\\WINDOWS\\system32\\xpsp2res.dll,,,,,,,,,,,M57-Jean-MEM-DLL-507,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-508,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,lmhsvc.dll,c:\\windows\\system32\\lmhsvc.dll,,,,,,,,,,,M57-Jean-MEM-DLL-508,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-509,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,iphlpapi.dll,c:\\windows\\system32\\iphlpapi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-509,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-510,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,WS2_32.dll,c:\\windows\\system32\\WS2_32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-510,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-511,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,WS2HELP.dll,c:\\windows\\system32\\WS2HELP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-511,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-512,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,regsvc.dll,c:\\windows\\system32\\regsvc.dll,,,,,,,,,,,M57-Jean-MEM-DLL-512,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-513,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,ssdpsrv.dll,c:\\windows\\system32\\ssdpsrv.dll,,,,,,,,,,,M57-Jean-MEM-DLL-513,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-514,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,hnetcfg.dll,C:\\WINDOWS\\system32\\hnetcfg.dll,,,,,,,,,,,M57-Jean-MEM-DLL-514,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-515,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,CLBCATQ.DLL,C:\\WINDOWS\\system32\\CLBCATQ.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-515,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-516,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,COMRes.dll,C:\\WINDOWS\\system32\\COMRes.dll,,,,,,,,,,,M57-Jean-MEM-DLL-516,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-517,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,mswsock.dll,C:\\WINDOWS\\system32\\mswsock.dll,,,,,,,,,,,M57-Jean-MEM-DLL-517,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-518,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,wshtcpip.dll,C:\\WINDOWS\\System32\\wshtcpip.dll,,,,,,,,,,,M57-Jean-MEM-DLL-518,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-519,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,DNSAPI.dll,C:\\WINDOWS\\system32\\DNSAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-519,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-520,,,unknown,memory,dlllist,module,loaded,,,svchost.exe,,1732,,,rasadhlp.dll,C:\\WINDOWS\\system32\\rasadhlp.dll,,,,,,,,,,,M57-Jean-MEM-DLL-520,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-521,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,spoolsv.exe,C:\\WINDOWS\\system32\\spoolsv.exe,,,,,,,,,,,M57-Jean-MEM-DLL-521,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-522,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,,,,,,,,,,,,,M57-Jean-MEM-DLL-522,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-523,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,kernel32.dll,C:\\WINDOWS\\system32\\kernel32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-523,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-524,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,ADVAPI32.dll,C:\\WINDOWS\\system32\\ADVAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-524,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-525,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-525,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-526,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-526,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-527,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,GDI32.dll,C:\\WINDOWS\\system32\\GDI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-527,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-528,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,USER32.dll,C:\\WINDOWS\\system32\\USER32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-528,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-529,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,msvcrt.dll,C:\\WINDOWS\\system32\\msvcrt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-529,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-530,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,ShimEng.dll,C:\\WINDOWS\\system32\\ShimEng.dll,,,,,,,,,,,M57-Jean-MEM-DLL-530,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-531,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,AcGenral.DLL,C:\\WINDOWS\\AppPatch\\AcGenral.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-531,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-532,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,WINMM.dll,C:\\WINDOWS\\system32\\WINMM.dll,,,,,,,,,,,M57-Jean-MEM-DLL-532,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-533,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,ole32.dll,C:\\WINDOWS\\system32\\ole32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-533,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-534,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,OLEAUT32.dll,C:\\WINDOWS\\system32\\OLEAUT32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-534,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-535,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,MSACM32.dll,C:\\WINDOWS\\system32\\MSACM32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-535,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-536,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,VERSION.dll,C:\\WINDOWS\\system32\\VERSION.dll,,,,,,,,,,,M57-Jean-MEM-DLL-536,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-537,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,SHELL32.dll,C:\\WINDOWS\\system32\\SHELL32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-537,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-538,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,SHLWAPI.dll,C:\\WINDOWS\\system32\\SHLWAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-538,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-539,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,USERENV.dll,C:\\WINDOWS\\system32\\USERENV.dll,,,,,,,,,,,M57-Jean-MEM-DLL-539,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-540,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,UxTheme.dll,C:\\WINDOWS\\system32\\UxTheme.dll,,,,,,,,,,,M57-Jean-MEM-DLL-540,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-541,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,IMM32.DLL,C:\\WINDOWS\\system32\\IMM32.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-541,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-542,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,comctl32.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\\comctl32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-542,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-543,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,comctl32.dll,C:\\WINDOWS\\system32\\comctl32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-543,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-544,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,SPOOLSS.DLL,C:\\WINDOWS\\system32\\SPOOLSS.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-544,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-545,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,WS2_32.dll,C:\\WINDOWS\\system32\\WS2_32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-545,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-546,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,WS2HELP.dll,C:\\WINDOWS\\system32\\WS2HELP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-546,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-547,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,DNSAPI.dll,C:\\WINDOWS\\system32\\DNSAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-547,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-548,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,rasadhlp.dll,C:\\WINDOWS\\system32\\rasadhlp.dll,,,,,,,,,,,M57-Jean-MEM-DLL-548,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-549,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,localspl.dll,C:\\WINDOWS\\system32\\localspl.dll,,,,,,,,,,,M57-Jean-MEM-DLL-549,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-550,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,sfc_os.dll,C:\\WINDOWS\\system32\\sfc_os.dll,,,,,,,,,,,M57-Jean-MEM-DLL-550,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-551,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,WINTRUST.dll,C:\\WINDOWS\\system32\\WINTRUST.dll,,,,,,,,,,,M57-Jean-MEM-DLL-551,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-552,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,CRYPT32.dll,C:\\WINDOWS\\system32\\CRYPT32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-552,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-553,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,MSASN1.dll,C:\\WINDOWS\\system32\\MSASN1.dll,,,,,,,,,,,M57-Jean-MEM-DLL-553,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-554,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,IMAGEHLP.dll,C:\\WINDOWS\\system32\\IMAGEHLP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-554,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-555,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,winspool.drv,C:\\WINDOWS\\system32\\winspool.drv,,,,,,,,,,,M57-Jean-MEM-DLL-555,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-556,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,netapi32.dll,C:\\WINDOWS\\system32\\netapi32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-556,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-557,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,cnbjmon.dll,C:\\WINDOWS\\system32\\cnbjmon.dll,,,,,,,,,,,M57-Jean-MEM-DLL-557,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-558,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,pjlmon.dll,C:\\WINDOWS\\system32\\pjlmon.dll,,,,,,,,,,,M57-Jean-MEM-DLL-558,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-559,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,tcpmon.dll,C:\\WINDOWS\\system32\\tcpmon.dll,,,,,,,,,,,M57-Jean-MEM-DLL-559,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-560,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,usbmon.dll,C:\\WINDOWS\\system32\\usbmon.dll,,,,,,,,,,,M57-Jean-MEM-DLL-560,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-561,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,mswsock.dll,C:\\WINDOWS\\System32\\mswsock.dll,,,,,,,,,,,M57-Jean-MEM-DLL-561,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-562,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,winrnr.dll,C:\\WINDOWS\\System32\\winrnr.dll,,,,,,,,,,,M57-Jean-MEM-DLL-562,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-563,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,WLDAP32.dll,C:\\WINDOWS\\system32\\WLDAP32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-563,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-564,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,win32spl.dll,C:\\WINDOWS\\system32\\win32spl.dll,,,,,,,,,,,M57-Jean-MEM-DLL-564,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-565,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,NETRAP.dll,C:\\WINDOWS\\system32\\NETRAP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-565,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-566,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,NTDSAPI.dll,C:\\WINDOWS\\system32\\NTDSAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-566,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-567,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,CLBCATQ.DLL,C:\\WINDOWS\\system32\\CLBCATQ.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-567,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-568,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,COMRes.dll,C:\\WINDOWS\\system32\\COMRes.dll,,,,,,,,,,,M57-Jean-MEM-DLL-568,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-569,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,inetpp.dll,C:\\WINDOWS\\system32\\inetpp.dll,,,,,,,,,,,M57-Jean-MEM-DLL-569,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-570,,,unknown,memory,dlllist,module,loaded,,,spoolsv.exe,,1996,,,xpsp2res.dll,C:\\WINDOWS\\system32\\xpsp2res.dll,,,,,,,,,,,M57-Jean-MEM-DLL-570,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-571,,,unknown,memory,dlllist,module,loaded,,,AVGIDSAgent.exe,,2028,,,AVGIDSAgent.exe,C:\\Program Files\\AVG\\AVG9\\Identity Protection\\Agent\\Bin\\AVGIDSAgent.exe,,,,,,,,,,,M57-Jean-MEM-DLL-571,Volatility 3 windows.dlllist from M57-Jean memory image
